name,top1lang,top2lang,top3lang,top4lang,top5lang,top1lib,top2lib,top3lib,top4lib,top5lib,top6lib,top7lib,category
datascience_1834,JavaScript,Jupyter Notebook,MATLAB,SQL,,os,sqlalchemy,numpy,boto3,sklearn,seaborn,,Data Science
datascience_1835,Python,Jupyter Notebook,Scala,,,polars,csv,jupyterlab,statsmodels,seaborn,boto3,sklearn,Data Science
datascience_1836,Scala,Julia,SQL,R,JavaScript,matplotlib,json,bokeh,seaborn,numpy,,,Data Science
datascience_1837,R,SQL,Scala,,,sys,numpy,os,sklearn,json,seaborn,,Data Science
datascience_1838,R,Jupyter Notebook,Python,MATLAB,SQL,jupyterlab,seaborn,numpy,scipy,,,,Data Science
datascience_1839,MATLAB,R,Jupyter Notebook,SQL,Julia,os,re,bokeh,,,,,Data Science
datascience_1840,JavaScript,R,Julia,SQL,Jupyter Notebook,boto3,plotly,re,numpy,matplotlib,,,Data Science
datascience_1841,Julia,R,Python,SQL,JavaScript,numpy,polars,os,,,,,Data Science
datascience_1842,SQL,Python,Julia,Jupyter Notebook,,plotly,numpy,boto3,matplotlib,,,,Data Science
datascience_1843,Python,Scala,Jupyter Notebook,R,Julia,bokeh,datetime,os,sqlalchemy,matplotlib,csv,scipy,Data Science
datascience_1844,Jupyter Notebook,R,JavaScript,Julia,,seaborn,dask,jupyterlab,scipy,os,sqlalchemy,,Data Science
datascience_1845,Python,R,Jupyter Notebook,JavaScript,,numpy,os,sqlalchemy,pyarrow,jupyterlab,,,Data Science
datascience_1846,R,Python,Jupyter Notebook,,,bokeh,numpy,sklearn,statsmodels,polars,matplotlib,,Data Science
datascience_1847,R,Jupyter Notebook,JavaScript,,,statsmodels,seaborn,re,csv,,,,Data Science
datascience_1848,Julia,JavaScript,Python,Jupyter Notebook,R,scipy,sys,sqlalchemy,os,pandas,dask,,Data Science
datascience_1849,Jupyter Notebook,R,Python,JavaScript,,pandas,dask,datetime,seaborn,scipy,plotly,numpy,Data Science
datascience_1850,Jupyter Notebook,Julia,SQL,R,JavaScript,pandas,sklearn,sys,csv,dask,re,seaborn,Data Science
datascience_1851,JavaScript,Python,R,Jupyter Notebook,,sqlalchemy,matplotlib,json,,,,,Data Science
datascience_1852,R,Python,MATLAB,Jupyter Notebook,,csv,pandas,os,sklearn,,,,Data Science
datascience_1853,Jupyter Notebook,Python,Julia,,,datetime,numpy,matplotlib,jupyterlab,pandas,pyarrow,,Data Science
datascience_1854,SQL,R,MATLAB,,,seaborn,jupyterlab,sklearn,pandas,dask,,,Data Science
datascience_1855,Julia,SQL,R,Jupyter Notebook,,sklearn,re,matplotlib,pyarrow,pandas,,,Data Science
datascience_1856,MATLAB,Jupyter Notebook,R,,,seaborn,numpy,datetime,jupyterlab,,,,Data Science
datascience_1857,Python,R,Jupyter Notebook,SQL,,plotly,pandas,bokeh,scipy,seaborn,,,Data Science
datascience_1858,Julia,R,SQL,,,pandas,sqlalchemy,sys,numpy,os,sklearn,scipy,Data Science
datascience_1859,Jupyter Notebook,Python,SQL,JavaScript,Scala,seaborn,re,sklearn,scipy,,,,Data Science
datascience_1860,Jupyter Notebook,R,SQL,Python,Scala,boto3,polars,matplotlib,plotly,sqlalchemy,seaborn,,Data Science
datascience_1861,Julia,R,Jupyter Notebook,Scala,,statsmodels,seaborn,os,,,,,Data Science
datascience_1862,Scala,Jupyter Notebook,JavaScript,,,pyarrow,pandas,json,matplotlib,scipy,dask,polars,Data Science
datascience_1863,Jupyter Notebook,R,Python,MATLAB,Julia,sklearn,seaborn,matplotlib,bokeh,statsmodels,os,jupyterlab,Data Science
datascience_1864,R,SQL,Python,,,sys,pandas,jupyterlab,,,,,Data Science
datascience_1865,Jupyter Notebook,SQL,Python,Julia,R,scipy,polars,datetime,pyarrow,os,plotly,,Data Science
datascience_1866,Jupyter Notebook,SQL,R,MATLAB,,pandas,numpy,pyarrow,os,matplotlib,,,Data Science
datascience_1867,Python,Jupyter Notebook,R,,,matplotlib,sklearn,dask,plotly,,,,Data Science
datascience_1868,MATLAB,Julia,Python,Jupyter Notebook,,numpy,scipy,dask,sklearn,json,polars,plotly,Data Science
datascience_1869,Scala,MATLAB,R,Jupyter Notebook,Julia,matplotlib,numpy,sklearn,plotly,pandas,pyarrow,re,Data Science
datascience_1870,Jupyter Notebook,Python,R,,,os,numpy,polars,sklearn,jupyterlab,,,Data Science
datascience_1871,Julia,R,Jupyter Notebook,Python,MATLAB,dask,seaborn,pyarrow,json,,,,Data Science
datascience_1872,Python,Jupyter Notebook,SQL,,,numpy,sklearn,matplotlib,datetime,sys,statsmodels,polars,Data Science
datascience_1873,R,MATLAB,Jupyter Notebook,SQL,,polars,sklearn,dask,,,,,Data Science
datascience_1874,R,MATLAB,Python,Jupyter Notebook,Julia,scipy,statsmodels,json,re,plotly,pyarrow,,Data Science
datascience_1875,Julia,MATLAB,Python,,,json,sqlalchemy,re,numpy,plotly,,,Data Science
datascience_1876,Python,MATLAB,Jupyter Notebook,Scala,,numpy,dask,polars,,,,,Data Science
datascience_1877,MATLAB,SQL,Python,R,,bokeh,csv,datetime,statsmodels,sklearn,,,Data Science
datascience_1878,Scala,R,Jupyter Notebook,,,numpy,pandas,sys,scipy,,,,Data Science
datascience_1879,Jupyter Notebook,Python,SQL,JavaScript,MATLAB,re,csv,matplotlib,,,,,Data Science
datascience_1880,Julia,Python,Scala,,,json,scipy,re,sklearn,numpy,sqlalchemy,plotly,Data Science
datascience_1881,MATLAB,Jupyter Notebook,Python,Scala,SQL,pandas,datetime,matplotlib,sqlalchemy,sklearn,json,,Data Science
datascience_1882,Python,MATLAB,Jupyter Notebook,R,Julia,matplotlib,polars,sys,os,,,,Data Science
datascience_1883,JavaScript,R,SQL,Julia,Python,datetime,matplotlib,scipy,json,statsmodels,plotly,,Data Science
datascience_1884,Scala,Python,SQL,,,seaborn,numpy,jupyterlab,pyarrow,,,,Data Science
datascience_1885,Jupyter Notebook,Julia,Python,,,plotly,seaborn,bokeh,sqlalchemy,statsmodels,scipy,,Data Science
datascience_1886,Python,JavaScript,R,,,sklearn,seaborn,statsmodels,numpy,scipy,matplotlib,plotly,Data Science
datascience_1887,Python,R,MATLAB,Scala,,jupyterlab,sys,dask,csv,matplotlib,re,seaborn,Data Science
datascience_1888,Julia,Jupyter Notebook,R,,,polars,sklearn,numpy,datetime,,,,Data Science
datascience_1889,R,MATLAB,SQL,Jupyter Notebook,,pyarrow,matplotlib,os,json,,,,Data Science
datascience_1890,Scala,R,Python,,,numpy,bokeh,dask,os,polars,pyarrow,pandas,Data Science
datascience_1891,Python,Jupyter Notebook,SQL,,,polars,pandas,numpy,csv,,,,Data Science
datascience_1892,Julia,JavaScript,Scala,,,seaborn,re,sqlalchemy,statsmodels,,,,Data Science
datascience_1893,MATLAB,Python,Jupyter Notebook,SQL,Julia,numpy,statsmodels,pandas,scipy,,,,Data Science
datascience_1894,Python,Jupyter Notebook,MATLAB,R,JavaScript,sklearn,plotly,json,pandas,polars,dask,,Data Science
datascience_1895,SQL,Python,Jupyter Notebook,,,bokeh,matplotlib,datetime,scipy,,,,Data Science
datascience_1896,MATLAB,SQL,Jupyter Notebook,Python,R,sklearn,sqlalchemy,jupyterlab,matplotlib,pandas,,,Data Science
datascience_1897,Jupyter Notebook,SQL,Python,Julia,R,seaborn,os,dask,sqlalchemy,,,,Data Science
datascience_1898,Python,SQL,Jupyter Notebook,,,os,json,sys,seaborn,matplotlib,numpy,pandas,Data Science
datascience_1899,Scala,Jupyter Notebook,R,Python,Julia,seaborn,datetime,jupyterlab,matplotlib,numpy,,,Data Science
datascience_1900,SQL,Julia,R,JavaScript,Scala,json,numpy,statsmodels,,,,,Data Science
datascience_1901,Python,R,Jupyter Notebook,SQL,,sys,jupyterlab,polars,plotly,,,,Data Science
datascience_1902,Python,Julia,R,Jupyter Notebook,,sqlalchemy,matplotlib,sys,,,,,Data Science
datascience_1903,Python,JavaScript,Julia,SQL,,datetime,os,numpy,dask,matplotlib,pandas,plotly,Data Science
datascience_1904,R,Scala,Python,JavaScript,,plotly,pandas,sys,seaborn,matplotlib,,,Data Science
datascience_1905,Python,SQL,MATLAB,R,Jupyter Notebook,numpy,datetime,scipy,plotly,matplotlib,pyarrow,,Data Science
datascience_1906,Jupyter Notebook,Python,Scala,R,,matplotlib,csv,polars,,,,,Data Science
datascience_1907,Python,SQL,R,Jupyter Notebook,,statsmodels,boto3,bokeh,re,jupyterlab,,,Data Science
datascience_1908,Julia,Jupyter Notebook,Python,,,pandas,scipy,sklearn,,,,,Data Science
datascience_1909,Julia,Jupyter Notebook,R,,,matplotlib,pandas,statsmodels,scipy,,,,Data Science
datascience_1910,Jupyter Notebook,JavaScript,Julia,MATLAB,Scala,pandas,sqlalchemy,statsmodels,os,boto3,numpy,polars,Data Science
datascience_1911,SQL,Python,Jupyter Notebook,,,sqlalchemy,scipy,sklearn,,,,,Data Science
datascience_1912,SQL,JavaScript,Julia,,,numpy,statsmodels,plotly,sklearn,sys,json,,Data Science
datascience_1913,Jupyter Notebook,Julia,MATLAB,JavaScript,,os,seaborn,numpy,matplotlib,bokeh,,,Data Science
datascience_1914,Jupyter Notebook,SQL,Python,,,json,scipy,pandas,jupyterlab,dask,,,Data Science
datascience_1915,Python,MATLAB,Jupyter Notebook,,,statsmodels,polars,pandas,datetime,boto3,numpy,,Data Science
datascience_1916,Jupyter Notebook,R,Python,,,sklearn,csv,numpy,plotly,,,,Data Science
datascience_1917,Jupyter Notebook,Python,SQL,JavaScript,,matplotlib,pandas,pyarrow,numpy,os,sys,,Data Science
datascience_1918,Julia,SQL,Jupyter Notebook,Scala,R,pandas,sklearn,statsmodels,dask,seaborn,datetime,bokeh,Data Science
datascience_1919,Julia,SQL,Jupyter Notebook,R,,sklearn,sys,datetime,pandas,os,,,Data Science
datascience_1920,Python,R,Jupyter Notebook,,,sys,numpy,jupyterlab,json,sklearn,,,Data Science
datascience_1921,R,MATLAB,Jupyter Notebook,Scala,,pandas,os,plotly,polars,,,,Data Science
datascience_1922,Python,Jupyter Notebook,R,JavaScript,,sklearn,pandas,scipy,,,,,Data Science
datascience_1923,MATLAB,Python,Scala,,,csv,datetime,json,bokeh,numpy,plotly,,Data Science
datascience_1924,R,Jupyter Notebook,Python,,,datetime,csv,re,pandas,json,sys,sqlalchemy,Data Science
datascience_1925,Python,R,Jupyter Notebook,MATLAB,JavaScript,os,pyarrow,sklearn,pandas,,,,Data Science
datascience_1926,SQL,Jupyter Notebook,JavaScript,R,,statsmodels,csv,numpy,pandas,re,jupyterlab,,Data Science
datascience_1927,R,SQL,Jupyter Notebook,JavaScript,,bokeh,sklearn,seaborn,scipy,pandas,numpy,,Data Science
datascience_1928,Scala,Python,Jupyter Notebook,,,re,datetime,boto3,,,,,Data Science
datascience_1929,SQL,MATLAB,R,,,bokeh,sklearn,json,,,,,Data Science
datascience_1930,R,MATLAB,Jupyter Notebook,Julia,,pandas,dask,datetime,sys,numpy,,,Data Science
datascience_1931,SQL,R,JavaScript,Python,Jupyter Notebook,seaborn,sqlalchemy,dask,statsmodels,jupyterlab,numpy,,Data Science
datascience_1932,Python,Scala,MATLAB,,,os,numpy,plotly,sys,,,,Data Science
datascience_1933,Julia,Jupyter Notebook,Scala,,,numpy,bokeh,sklearn,csv,datetime,seaborn,sqlalchemy,Data Science
datascience_1934,Jupyter Notebook,Python,SQL,R,,polars,os,dask,,,,,Data Science
datascience_1935,Python,Jupyter Notebook,MATLAB,,,sqlalchemy,boto3,numpy,plotly,,,,Data Science
datascience_1936,Jupyter Notebook,Scala,JavaScript,,,numpy,plotly,jupyterlab,matplotlib,,,,Data Science
datascience_1937,SQL,Scala,R,,,datetime,pandas,sqlalchemy,,,,,Data Science
datascience_1938,Python,Scala,Julia,,,pandas,sklearn,os,re,plotly,,,Data Science
datascience_1939,Julia,Scala,Python,R,MATLAB,boto3,sklearn,numpy,seaborn,pandas,jupyterlab,csv,Data Science
datascience_1940,Python,Julia,SQL,,,numpy,csv,sqlalchemy,dask,os,statsmodels,,Data Science
datascience_1941,SQL,Python,Scala,,,pandas,datetime,json,,,,,Data Science
datascience_1942,Jupyter Notebook,R,Python,,,os,matplotlib,polars,numpy,pandas,plotly,sklearn,Data Science
datascience_1943,Jupyter Notebook,Scala,Python,JavaScript,,numpy,sklearn,bokeh,pandas,re,,,Data Science
datascience_1944,Python,JavaScript,Jupyter Notebook,R,,sqlalchemy,statsmodels,jupyterlab,polars,sklearn,,,Data Science
datascience_1945,Python,JavaScript,MATLAB,Jupyter Notebook,Scala,sqlalchemy,json,pandas,,,,,Data Science
datascience_1946,Python,Jupyter Notebook,JavaScript,R,MATLAB,seaborn,plotly,pandas,boto3,re,,,Data Science
datascience_1947,R,Jupyter Notebook,Scala,JavaScript,,os,sys,sklearn,matplotlib,scipy,json,pandas,Data Science
datascience_1948,Jupyter Notebook,Python,Scala,,,csv,numpy,sqlalchemy,sklearn,pyarrow,,,Data Science
datascience_1949,R,Jupyter Notebook,JavaScript,SQL,,pyarrow,sys,sqlalchemy,matplotlib,,,,Data Science
datascience_1950,Jupyter Notebook,Python,Scala,Julia,,scipy,jupyterlab,seaborn,matplotlib,,,,Data Science
datascience_1951,SQL,R,Julia,,,os,pyarrow,dask,scipy,csv,,,Data Science
datascience_1952,R,Jupyter Notebook,Julia,Python,,bokeh,sklearn,matplotlib,re,datetime,pandas,sys,Data Science
datascience_1953,SQL,R,Python,,,seaborn,json,pandas,re,plotly,statsmodels,,Data Science
datascience_1954,Python,SQL,Scala,Jupyter Notebook,R,csv,numpy,plotly,sklearn,,,,Data Science
datascience_1955,R,Julia,Jupyter Notebook,SQL,,matplotlib,numpy,re,scipy,pandas,pyarrow,,Data Science
datascience_1956,Python,Julia,R,MATLAB,,jupyterlab,numpy,csv,scipy,plotly,,,Data Science
datascience_1957,SQL,Python,JavaScript,,,numpy,sys,dask,sklearn,,,,Data Science
datascience_1958,Julia,Jupyter Notebook,Python,R,,sys,polars,matplotlib,pyarrow,seaborn,numpy,,Data Science
datascience_1959,Python,Jupyter Notebook,MATLAB,JavaScript,,bokeh,numpy,polars,statsmodels,os,seaborn,,Data Science
datascience_1960,R,Python,SQL,,,datetime,sklearn,seaborn,pandas,,,,Data Science
datascience_1961,Jupyter Notebook,Julia,Python,R,,plotly,boto3,sklearn,sqlalchemy,numpy,,,Data Science
datascience_1962,Python,Julia,Jupyter Notebook,MATLAB,JavaScript,numpy,pyarrow,seaborn,,,,,Data Science
datascience_1963,MATLAB,Jupyter Notebook,SQL,,,sklearn,sys,polars,json,,,,Data Science
datascience_1964,R,Python,Scala,SQL,JavaScript,csv,polars,statsmodels,sklearn,plotly,pandas,,Data Science
datascience_1965,MATLAB,Python,Jupyter Notebook,,,csv,numpy,boto3,,,,,Data Science
datascience_1966,Python,JavaScript,Jupyter Notebook,SQL,MATLAB,statsmodels,bokeh,os,boto3,,,,Data Science
datascience_1967,Python,Jupyter Notebook,MATLAB,,,plotly,re,numpy,dask,jupyterlab,sklearn,,Data Science
datascience_1968,Python,SQL,Julia,R,,pyarrow,seaborn,statsmodels,sys,,,,Data Science
datascience_1969,Julia,Python,Jupyter Notebook,R,JavaScript,seaborn,numpy,datetime,pandas,,,,Data Science
datascience_1970,SQL,R,Jupyter Notebook,Python,,seaborn,pandas,numpy,statsmodels,re,jupyterlab,plotly,Data Science
datascience_1971,Jupyter Notebook,JavaScript,Python,MATLAB,,jupyterlab,sklearn,statsmodels,os,pandas,,,Data Science
datascience_1972,Python,Jupyter Notebook,MATLAB,Scala,R,matplotlib,plotly,csv,sklearn,,,,Data Science
datascience_1973,JavaScript,R,Jupyter Notebook,SQL,,sklearn,dask,datetime,scipy,numpy,,,Data Science
datascience_1974,JavaScript,Python,MATLAB,R,,statsmodels,pandas,csv,polars,sklearn,numpy,sys,Data Science
datascience_1975,Scala,R,Python,,,sys,polars,matplotlib,dask,bokeh,csv,,Data Science
datascience_1976,R,Jupyter Notebook,Python,SQL,Julia,sys,numpy,pandas,matplotlib,statsmodels,boto3,scipy,Data Science
datascience_1977,Jupyter Notebook,SQL,R,Julia,,sklearn,pandas,pyarrow,datetime,os,,,Data Science
datascience_1978,Jupyter Notebook,SQL,R,,,seaborn,csv,plotly,,,,,Data Science
datascience_1979,Python,Julia,R,SQL,Jupyter Notebook,statsmodels,numpy,os,pandas,plotly,scipy,,Data Science
datascience_1980,Python,JavaScript,SQL,,,polars,matplotlib,pyarrow,jupyterlab,,,,Data Science
datascience_1981,SQL,R,Jupyter Notebook,Python,,sqlalchemy,scipy,pyarrow,matplotlib,polars,seaborn,numpy,Data Science
datascience_1982,Jupyter Notebook,Python,SQL,,,json,sqlalchemy,scipy,,,,,Data Science
datascience_1983,Python,JavaScript,MATLAB,,,pyarrow,seaborn,dask,jupyterlab,polars,,,Data Science
datascience_1984,Julia,MATLAB,Python,Jupyter Notebook,,jupyterlab,statsmodels,json,pandas,numpy,,,Data Science
datascience_1985,JavaScript,Python,Jupyter Notebook,R,SQL,sqlalchemy,numpy,matplotlib,statsmodels,jupyterlab,plotly,,Data Science
datascience_1986,Jupyter Notebook,R,Scala,,,seaborn,pandas,statsmodels,numpy,sklearn,,,Data Science
datascience_1987,Jupyter Notebook,SQL,R,JavaScript,Julia,json,os,pandas,csv,sqlalchemy,datetime,sklearn,Data Science
datascience_1988,Python,MATLAB,R,Jupyter Notebook,Julia,matplotlib,dask,numpy,polars,seaborn,,,Data Science
datascience_1989,Python,MATLAB,Jupyter Notebook,JavaScript,,os,matplotlib,jupyterlab,,,,,Data Science
datascience_1990,SQL,Jupyter Notebook,Python,Scala,,statsmodels,numpy,sklearn,matplotlib,seaborn,pyarrow,,Data Science
datascience_1991,Julia,R,Scala,SQL,,boto3,polars,numpy,bokeh,sys,os,,Data Science
datascience_1992,R,Jupyter Notebook,MATLAB,Julia,,sklearn,jupyterlab,pandas,polars,sys,numpy,scipy,Data Science
datascience_1993,Python,SQL,Jupyter Notebook,Julia,R,os,matplotlib,jupyterlab,sklearn,scipy,re,,Data Science
datascience_1994,Python,R,MATLAB,Jupyter Notebook,Scala,dask,statsmodels,scipy,matplotlib,pandas,,,Data Science
datascience_1995,Julia,Scala,Python,Jupyter Notebook,,scipy,numpy,dask,pyarrow,pandas,boto3,,Data Science
datascience_1996,Python,Jupyter Notebook,JavaScript,SQL,R,datetime,sys,seaborn,,,,,Data Science
datascience_1997,Jupyter Notebook,SQL,R,Python,,os,matplotlib,jupyterlab,re,csv,datetime,,Data Science
datascience_1998,R,JavaScript,Jupyter Notebook,Julia,Python,statsmodels,dask,scipy,os,jupyterlab,,,Data Science
datascience_1999,MATLAB,Julia,SQL,Scala,,plotly,json,polars,numpy,pandas,sklearn,,Data Science
datascience_2000,Julia,Scala,Jupyter Notebook,Python,,pandas,sys,sklearn,matplotlib,polars,,,Data Science
datascience_2001,SQL,JavaScript,Jupyter Notebook,Scala,Python,json,plotly,statsmodels,,,,,Data Science
datascience_2002,R,Scala,Jupyter Notebook,Python,,boto3,pyarrow,scipy,,,,,Data Science
datascience_2003,Jupyter Notebook,JavaScript,Python,,,numpy,pandas,datetime,jupyterlab,boto3,,,Data Science
datascience_2004,MATLAB,Scala,JavaScript,Python,,statsmodels,json,matplotlib,pandas,sklearn,numpy,,Data Science
datascience_2005,Jupyter Notebook,R,SQL,Julia,,matplotlib,boto3,scipy,,,,,Data Science
datascience_2006,R,Jupyter Notebook,Scala,Julia,MATLAB,matplotlib,pandas,json,datetime,numpy,,,Data Science
datascience_2007,Jupyter Notebook,MATLAB,R,Python,,matplotlib,jupyterlab,sys,polars,boto3,plotly,sklearn,Data Science
datascience_2008,MATLAB,Python,Julia,Jupyter Notebook,,json,sklearn,bokeh,os,numpy,dask,,Data Science
datascience_2009,JavaScript,Jupyter Notebook,R,,,json,numpy,pandas,jupyterlab,sqlalchemy,,,Data Science
datascience_2010,Python,R,JavaScript,SQL,,scipy,bokeh,boto3,,,,,Data Science
datascience_2011,Jupyter Notebook,R,Python,SQL,,json,polars,matplotlib,dask,jupyterlab,statsmodels,boto3,Data Science
datascience_2012,Julia,Jupyter Notebook,SQL,Python,JavaScript,re,statsmodels,sys,pandas,numpy,,,Data Science
datascience_2013,Jupyter Notebook,Python,SQL,Julia,,matplotlib,sklearn,scipy,jupyterlab,pandas,seaborn,numpy,Data Science
datascience_2014,Julia,R,SQL,Python,,sklearn,numpy,dask,bokeh,os,scipy,seaborn,Data Science
datascience_2015,Python,Jupyter Notebook,SQL,,,re,statsmodels,numpy,polars,matplotlib,,,Data Science
datascience_2016,Julia,Jupyter Notebook,Python,MATLAB,JavaScript,sklearn,os,bokeh,jupyterlab,sys,scipy,pandas,Data Science
datascience_2017,Python,Jupyter Notebook,SQL,,,bokeh,sqlalchemy,matplotlib,sklearn,dask,statsmodels,os,Data Science
datascience_2018,Jupyter Notebook,Python,SQL,Julia,JavaScript,matplotlib,boto3,scipy,pandas,statsmodels,pyarrow,polars,Data Science
datascience_2019,R,Python,Jupyter Notebook,SQL,,pandas,scipy,jupyterlab,sklearn,,,,Data Science
datascience_2020,Jupyter Notebook,Julia,Python,SQL,,sqlalchemy,os,sys,polars,,,,Data Science
datascience_2021,Python,MATLAB,SQL,,,jupyterlab,dask,numpy,,,,,Data Science
datascience_2022,Python,JavaScript,Scala,R,,pandas,datetime,plotly,numpy,scipy,sklearn,json,Data Science
datascience_2023,MATLAB,Python,Jupyter Notebook,,,sys,matplotlib,pyarrow,json,pandas,scipy,re,Data Science
datascience_2024,Jupyter Notebook,R,MATLAB,,,csv,pandas,json,datetime,re,plotly,,Data Science
datascience_2025,SQL,Jupyter Notebook,Python,JavaScript,Julia,sklearn,numpy,matplotlib,bokeh,seaborn,re,,Data Science
datascience_2026,Python,R,Scala,SQL,Jupyter Notebook,sklearn,sys,numpy,dask,pyarrow,seaborn,json,Data Science
datascience_2027,Python,Jupyter Notebook,Julia,Scala,,datetime,jupyterlab,sklearn,plotly,,,,Data Science
datascience_2028,Jupyter Notebook,R,Python,Julia,,csv,seaborn,pandas,matplotlib,datetime,json,,Data Science
datascience_2029,JavaScript,MATLAB,R,Julia,,sqlalchemy,polars,csv,plotly,pandas,datetime,,Data Science
datascience_2030,SQL,Python,R,Jupyter Notebook,,re,sklearn,pandas,,,,,Data Science
datascience_2031,Jupyter Notebook,Julia,Python,JavaScript,R,re,scipy,numpy,polars,bokeh,,,Data Science
datascience_2032,Scala,SQL,Jupyter Notebook,Python,JavaScript,pandas,statsmodels,seaborn,polars,sqlalchemy,,,Data Science
datascience_2033,Python,Julia,MATLAB,,,boto3,seaborn,sys,json,,,,Data Science
datascience_2034,MATLAB,Jupyter Notebook,R,SQL,JavaScript,pyarrow,seaborn,numpy,matplotlib,sqlalchemy,boto3,re,Data Science
datascience_2035,MATLAB,R,Jupyter Notebook,Julia,,jupyterlab,numpy,matplotlib,statsmodels,,,,Data Science
