profile,programmer_type
"{""Java"": [1290887, 30], ""SQL"": [92775, 169], ""Bash"": [266991, 71], ""Python"": [243537, 46], ""Scala"": [143438, 146]}",DataEngineer
"{""Python"": [267886, 286], ""Go"": [673125, 70], ""Scala"": [840447, 18], ""Java"": [542196, 74]}",DataEngineer
"{""Dart"": [477070, 237], ""Swift"": [261906, 61], ""JavaScript"": [696565, 98], ""Java"": [399472, 214]}",Mobile
"{""PHP"": [874660, 72], ""C++"": [1036910, 113], ""C"": [160292, 171], ""Shell"": [420980, 155]}",CyberSecurity
"{""JavaScript"": [363796, 295], ""C++"": [1249637, 254], ""C"": [582257, 35], ""Python"": [200468, 146], ""PHP"": [1440904, 262], ""Go"": [1004557, 55], ""Shell"": [510967, 267]}",CyberSecurity
"{""PowerShell"": [1067495, 267], ""Batch"": [62168, 245], ""Python"": [420001, 256], ""Ruby"": [45931, 102]}",Automation
"{""Shell"": [681624, 39], ""Groovy"": [566948, 23], ""Python"": [103122, 169], ""Dockerfile"": [567105, 29]}",DevOps
"{""PHP"": [122175, 35], ""Java"": [730399, 176], ""Python"": [700976, 94], ""Node.js"": [823998, 266], ""Go"": [168878, 174], ""C#"": [444250, 60], ""Ruby"": [450822, 40], ""SQL"": [337957, 130]}",Backend
"{""SQL"": [260196, 232], ""Go"": [524075, 184], ""PHP"": [56802, 61], ""Node.js"": [222662, 241], ""Ruby"": [621576, 227], ""Java"": [1087801, 200]}",Backend
"{""Swift"": [1044670, 242], ""Kotlin"": [1457203, 8], ""JavaScript"": [168454, 289], ""Dart"": [867955, 178], ""Java"": [313486, 4]}",Mobile
"{""Rust"": [19222, 150], ""C++"": [676443, 101], ""C#"": [179987, 246], ""Python"": [1221383, 156]}",GameDev
"{""Julia"": [215433, 166], ""Scala"": [364560, 98], ""Python"": [27818, 266], ""SQL"": [374846, 22]}",DataScientist
"{""Dockerfile"": [51209, 243], ""HCL"": [605883, 2], ""Python"": [684349, 166], ""Shell"": [200295, 73]}",DevOps
"{""Shell"": [362431, 35], ""Go"": [88612, 99], ""Python"": [47881, 97], ""Batch"": [756125, 291], ""Ruby"": [499439, 110]}",Automation
"{""Go"": [342847, 287], ""PHP"": [539931, 125], ""JavaScript"": [496608, 88], ""SQL"": [199018, 291], ""Python"": [251227, 78], ""HTML"": [358522, 183], ""CSS"": [31149, 273]}",FullStack
"{""Shell"": [225513, 225], ""Groovy"": [300848, 128], ""Go"": [74437, 261], ""HCL"": [253138, 142], ""Python"": [501647, 38], ""YAML"": [327066, 64], ""Dockerfile"": [719334, 243]}",DevOps
"{""Kotlin"": [273496, 226], ""Dart"": [360123, 35], ""JavaScript"": [685536, 235], ""Swift"": [417378, 140]}",Mobile
"{""Go"": [18772, 268], ""JavaScript"": [152784, 106], ""C++"": [275853, 236], ""C"": [379851, 294], ""PHP"": [455504, 219], ""Python"": [245735, 212]}",CyberSecurity
"{""Scala"": [8174, 206], ""Julia"": [71695, 245], ""Python"": [410607, 57], ""MATLAB"": [10111, 145], ""SQL"": [268379, 240]}",DataScientist
"{""PHP"": [412601, 249], ""JavaScript"": [474418, 70], ""C"": [104602, 229], ""Python"": [70636, 133]}",CyberSecurity
"{""C"": [864093, 38], ""JavaScript"": [880024, 69], ""Python"": [543757, 165], ""Shell"": [734896, 97], ""C++"": [269063, 221]}",CyberSecurity
"{""Python"": [894433, 26], ""PowerShell"": [166405, 111], ""Go"": [93742, 114], ""Shell"": [544883, 124], ""Ruby"": [452596, 114], ""Batch"": [529586, 231]}",Automation
"{""C#"": [940849, 272], ""C++"": [901957, 217], ""Rust"": [122266, 61], ""Lua"": [396882, 62]}",GameDev
"{""Dart"": [254154, 206], ""Java"": [79010, 204], ""Kotlin"": [128152, 116], ""Swift"": [576109, 225]}",Mobile
"{""Go"": [316781, 165], ""HTML"": [64439, 191], ""CSS"": [1074145, 256], ""JavaScript"": [1428018, 87]}",FullStack
"{""Dart"": [47418, 136], ""Java"": [74161, 297], ""JavaScript"": [913165, 6], ""Kotlin"": [526847, 73], ""Swift"": [49247, 272]}",Mobile
"{""Lua"": [386728, 224], ""C#"": [429071, 214], ""Rust"": [811619, 199], ""Python"": [820633, 17]}",GameDev
"{""Python"": [348668, 194], ""Shell"": [552490, 90], ""PowerShell"": [278656, 244], ""Ruby"": [153778, 275]}",Automation
"{""Python"": [148154, 33], ""YAML"": [467038, 113], ""Groovy"": [704845, 18], ""Dockerfile"": [251077, 268], ""Go"": [105021, 155], ""Shell"": [152008, 127], ""HCL"": [193298, 54]}",DevOps
"{""Lua"": [633626, 123], ""Rust"": [522149, 8], ""Python"": [1515431, 281], ""C++"": [158105, 238], ""C#"": [543631, 18]}",GameDev
"{""Python"": [1043935, 295], ""Scala"": [183091, 257], ""Bash"": [421568, 175], ""SQL"": [1153704, 59]}",DataEngineer
"{""R"": [178318, 192], ""SQL"": [68426, 291], ""Julia"": [180856, 278], ""Scala"": [328444, 203], ""MATLAB"": [71227, 287]}",DataScientist
"{""C#"": [768130, 215], ""Python"": [67681, 20], ""C++"": [679944, 118], ""Rust"": [641291, 156], ""Lua"": [905396, 196]}",GameDev
"{""HCL"": [1004937, 123], ""Dockerfile"": [258452, 215], ""Go"": [661076, 282], ""Shell"": [1162644, 100]}",DevOps
"{""Groovy"": [1147231, 114], ""Python"": [332408, 26], ""Go"": [376537, 49], ""Dockerfile"": [116838, 21], ""YAML"": [121663, 109]}",DevOps
"{""Go"": [436743, 36], ""PHP"": [171247, 79], ""C"": [557325, 163], ""JavaScript"": [190518, 170], ""Shell"": [921768, 264]}",CyberSecurity
"{""Rust"": [60165, 124], ""Lua"": [478752, 186], ""C#"": [642133, 265], ""C++"": [41008, 45], ""Python"": [135412, 207]}",GameDev
"{""HTML"": [878431, 231], ""TypeScript"": [1368548, 93], ""CSS"": [149084, 187], ""JavaScript"": [1086692, 277]}",Frontend
"{""PHP"": [747585, 249], ""Shell"": [459121, 263], ""C"": [60672, 195], ""C++"": [76099, 222], ""Go"": [30961, 88], ""Python"": [1069422, 149], ""JavaScript"": [352762, 270]}",CyberSecurity
"{""Python"": [1252560, 101], ""MATLAB"": [447081, 188], ""Scala"": [814894, 94], ""R"": [590258, 249]}",DataScientist
"{""Shell"": [438816, 116], ""PowerShell"": [967118, 70], ""Python"": [619104, 97], ""Go"": [1583183, 111], ""Batch"": [285236, 109]}",Automation
"{""Java"": [438513, 278], ""PHP"": [365709, 48], ""Node.js"": [126379, 237], ""C#"": [124478, 216], ""Python"": [549174, 121]}",Backend
"{""Shell"": [75394, 13], ""Python"": [278116, 265], ""C++"": [882345, 174], ""Go"": [303425, 182], ""JavaScript"": [1428355, 88], ""C"": [8365, 197]}",CyberSecurity
"{""Java"": [466857, 94], ""Go"": [554630, 229], ""PHP"": [254699, 215], ""C#"": [200711, 68]}",Backend
"{""SQL"": [431036, 32], ""Python"": [442757, 7], ""Java"": [186787, 76], ""C#"": [158537, 249]}",Backend
"{""C++"": [161026, 211], ""C#"": [117923, 141], ""Lua"": [801332, 239], ""Rust"": [672444, 1]}",GameDev
"{""MATLAB"": [791512, 114], ""SQL"": [411884, 256], ""Python"": [925330, 196], ""R"": [209324, 188], ""Julia"": [366654, 117], ""Scala"": [622046, 7]}",DataScientist
"{""Python"": [786508, 119], ""C"": [452135, 52], ""JavaScript"": [772166, 171], ""C++"": [26860, 113], ""PHP"": [574847, 105]}",CyberSecurity
"{""Julia"": [281111, 31], ""MATLAB"": [287594, 300], ""Python"": [851352, 146], ""Scala"": [256784, 257], ""R"": [590324, 206]}",DataScientist
"{""CSS"": [34306, 169], ""JavaScript"": [131589, 288], ""Go"": [439273, 263], ""SQL"": [45247, 194], ""HTML"": [626578, 162]}",FullStack
"{""Ruby"": [600319, 105], ""Shell"": [957162, 247], ""Python"": [541675, 144], ""PowerShell"": [135126, 40], ""Batch"": [440166, 54]}",Automation
"{""MATLAB"": [538637, 56], ""Python"": [228011, 57], ""Julia"": [85827, 58], ""SQL"": [690212, 225], ""R"": [292400, 66]}",DataScientist
"{""Node.js"": [339763, 161], ""Java"": [537311, 271], ""PHP"": [222739, 167], ""C#"": [647875, 57], ""Go"": [191189, 213], ""Ruby"": [625665, 129]}",Backend
"{""C++"": [753292, 11], ""Rust"": [317622, 192], ""C#"": [542853, 283], ""Lua"": [731762, 37]}",GameDev
"{""JavaScript"": [357885, 175], ""Dart"": [587668, 20], ""Swift"": [1189927, 53], ""Kotlin"": [899888, 278], ""Java"": [765202, 222]}",Mobile
"{""R"": [662663, 9], ""MATLAB"": [149828, 150], ""Julia"": [222591, 184], ""Python"": [458604, 135], ""Scala"": [625303, 98], ""SQL"": [1155891, 265]}",DataScientist
"{""HCL"": [97852, 175], ""YAML"": [69050, 26], ""Go"": [89346, 20], ""Shell"": [516805, 189], ""Dockerfile"": [145741, 191]}",DevOps
"{""SQL"": [1224356, 223], ""PHP"": [1137216, 38], ""Python"": [454100, 283], ""HTML"": [231952, 100]}",FullStack
"{""Lua"": [861495, 125], ""Python"": [250652, 208], ""C++"": [1111900, 52], ""Rust"": [576783, 107], ""C#"": [54341, 201]}",GameDev
"{""C#"": [412868, 208], ""Rust"": [969060, 287], ""C++"": [223466, 42], ""Lua"": [585379, 101]}",GameDev
"{""R"": [286188, 282], ""Scala"": [411644, 86], ""Julia"": [25103, 149], ""SQL"": [69750, 28], ""MATLAB"": [383609, 221], ""Python"": [969221, 252]}",DataScientist
"{""Kotlin"": [277495, 29], ""Java"": [265009, 37], ""Swift"": [338676, 156], ""JavaScript"": [203404, 135], ""Dart"": [457439, 261]}",Mobile
"{""Java"": [79923, 10], ""Scala"": [348922, 1], ""SQL"": [265641, 175], ""Python"": [397194, 122], ""Go"": [213110, 289], ""Bash"": [16522, 57]}",DataEngineer
"{""C#"": [491704, 129], ""SQL"": [556801, 103], ""Go"": [84540, 9], ""PHP"": [27045, 153], ""Node.js"": [51565, 277]}",Backend
"{""Python"": [302880, 53], ""Ruby"": [271098, 36], ""PowerShell"": [64102, 203], ""Batch"": [745988, 290], ""Go"": [329114, 299]}",Automation
"{""Dart"": [259293, 191], ""Kotlin"": [170689, 238], ""JavaScript"": [540158, 138], ""Java"": [461065, 149]}",Mobile
"{""SQL"": [131267, 7], ""Node.js"": [98964, 137], ""Ruby"": [138985, 74], ""PHP"": [106245, 264], ""Go"": [336356, 193], ""C#"": [1341594, 231]}",Backend
"{""MATLAB"": [316560, 192], ""Julia"": [429663, 118], ""Scala"": [712674, 257], ""R"": [216524, 40], ""SQL"": [702217, 52], ""Python"": [154456, 216]}",DataScientist
"{""Ruby"": [419395, 58], ""Python"": [1048854, 62], ""Shell"": [414956, 7], ""Go"": [194405, 92], ""Batch"": [497195, 263]}",Automation
"{""PowerShell"": [170070, 238], ""Go"": [547559, 243], ""Shell"": [391697, 123], ""Python"": [821377, 238]}",Automation
"{""Dockerfile"": [450325, 197], ""Go"": [683979, 290], ""YAML"": [46334, 124], ""Shell"": [399860, 111], ""HCL"": [431911, 46], ""Groovy"": [757022, 84], ""Python"": [256805, 232]}",DevOps
"{""Bash"": [356931, 94], ""Python"": [30552, 210], ""SQL"": [315896, 59], ""Go"": [122976, 270], ""Scala"": [360158, 47]}",DataEngineer
"{""Scala"": [638084, 104], ""Java"": [81043, 194], ""Bash"": [30189, 19], ""SQL"": [487677, 253], ""Go"": [68521, 242]}",DataEngineer
"{""C#"": [221329, 92], ""Python"": [2547, 207], ""Rust"": [283364, 92], ""Lua"": [139262, 133]}",GameDev
"{""Go"": [882964, 219], ""Shell"": [682475, 264], ""C++"": [454027, 247], ""C"": [198332, 71], ""PHP"": [313001, 65]}",CyberSecurity
"{""JavaScript"": [685473, 80], ""Python"": [252696, 32], ""Shell"": [313117, 237], ""C++"": [599183, 22], ""PHP"": [526793, 289], ""Go"": [28439, 298]}",CyberSecurity
"{""YAML"": [1228984, 61], ""Groovy"": [397972, 258], ""Dockerfile"": [452306, 15], ""Go"": [19481, 115], ""HCL"": [1363940, 270]}",DevOps
"{""Ruby"": [104815, 117], ""Batch"": [286580, 157], ""PowerShell"": [1364814, 58], ""Shell"": [394373, 40], ""Go"": [26809, 1]}",Automation
"{""Python"": [427051, 149], ""Batch"": [217976, 238], ""Shell"": [318860, 45], ""PowerShell"": [79880, 67], ""Ruby"": [228467, 260], ""Go"": [327964, 226]}",Automation
"{""MATLAB"": [116125, 44], ""Scala"": [126373, 88], ""Julia"": [979778, 188], ""SQL"": [157585, 126], ""Python"": [106509, 270], ""R"": [156564, 153]}",DataScientist
"{""Node.js"": [120076, 242], ""Java"": [290621, 193], ""C#"": [342940, 134], ""Ruby"": [238752, 57]}",Backend
"{""Scala"": [1173522, 231], ""SQL"": [235217, 157], ""R"": [956941, 103], ""Python"": [575329, 47]}",DataScientist
"{""MATLAB"": [199681, 191], ""Scala"": [553075, 71], ""Julia"": [34284, 300], ""Python"": [84486, 195], ""R"": [135875, 285]}",DataScientist
"{""Swift"": [674397, 170], ""Java"": [456098, 183], ""Kotlin"": [48476, 221], ""Dart"": [293749, 2], ""JavaScript"": [535989, 30]}",Mobile
"{""Batch"": [494164, 229], ""Go"": [155198, 277], ""PowerShell"": [171574, 25], ""Shell"": [262270, 163], ""Python"": [135495, 270], ""Ruby"": [804665, 117]}",Automation
"{""Go"": [842717, 273], ""HCL"": [316520, 42], ""Python"": [442615, 6], ""Shell"": [116504, 37], ""Groovy"": [640693, 243], ""YAML"": [147947, 158]}",DevOps
"{""HTML"": [653825, 104], ""SQL"": [302348, 87], ""Go"": [478188, 1], ""CSS"": [71850, 244], ""PHP"": [28347, 150], ""Python"": [644388, 122], ""JavaScript"": [731498, 263]}",FullStack
"{""Python"": [25782, 1], ""HCL"": [111209, 180], ""Shell"": [175330, 294], ""Dockerfile"": [810069, 193], ""Groovy"": [625770, 110], ""Go"": [571580, 184]}",DevOps
"{""Dart"": [624117, 35], ""Swift"": [380989, 51], ""Java"": [1007809, 295], ""JavaScript"": [362549, 53]}",Mobile
"{""Java"": [196217, 11], ""Python"": [234076, 191], ""Scala"": [293211, 105], ""SQL"": [34741, 228]}",DataEngineer
"{""JavaScript"": [301391, 111], ""Java"": [856330, 291], ""Kotlin"": [269834, 239], ""Dart"": [497945, 6]}",Mobile
"{""Python"": [669980, 119], ""Go"": [1035182, 198], ""C++"": [746835, 263], ""PHP"": [12952, 2], ""C"": [51110, 233]}",CyberSecurity
"{""Go"": [361930, 43], ""YAML"": [1082180, 203], ""Python"": [845191, 216], ""Shell"": [736798, 169], ""Dockerfile"": [247038, 199], ""HCL"": [123311, 271]}",DevOps
"{""Python"": [293393, 42], ""SQL"": [251385, 175], ""Bash"": [105069, 198], ""Scala"": [615438, 4], ""Go"": [187040, 190]}",DataEngineer
"{""Kotlin"": [1368493, 17], ""Java"": [621176, 36], ""Dart"": [287492, 102], ""JavaScript"": [118197, 244], ""Swift"": [1474144, 97]}",Mobile
"{""Kotlin"": [227617, 51], ""Dart"": [686032, 277], ""JavaScript"": [69372, 298], ""Swift"": [103940, 132]}",Mobile
"{""Julia"": [1001614, 215], ""R"": [780476, 210], ""Python"": [127942, 33], ""Scala"": [982679, 167]}",DataScientist
"{""Dart"": [798143, 150], ""JavaScript"": [26707, 283], ""Swift"": [435038, 192], ""Kotlin"": [198906, 255], ""Java"": [484817, 270]}",Mobile
"{""React"": [718023, 143], ""CSS"": [296325, 211], ""TypeScript"": [120415, 163], ""HTML"": [277349, 37], ""Sass"": [239463, 267], ""Vue"": [228567, 174], ""JavaScript"": [1148999, 73]}",Frontend
"{""Groovy"": [352034, 226], ""Go"": [232986, 171], ""HCL"": [1238798, 217], ""Dockerfile"": [302017, 13], ""Python"": [494241, 83]}",DevOps
"{""Python"": [340030, 127], ""C"": [334840, 60], ""Shell"": [109637, 198], ""Go"": [1364615, 145], ""C++"": [408784, 132], ""PHP"": [10315, 157]}",CyberSecurity
"{""HTML"": [248943, 292], ""TypeScript"": [462388, 3], ""CSS"": [77367, 263], ""Sass"": [734672, 226]}",Frontend
"{""PHP"": [19880, 100], ""Go"": [11459, 160], ""Java"": [1256246, 93], ""SQL"": [381408, 24], ""Node.js"": [480057, 210], ""C#"": [856465, 47]}",Backend
"{""Groovy"": [242645, 18], ""Shell"": [885561, 207], ""Python"": [38491, 233], ""YAML"": [312422, 35], ""HCL"": [74230, 236], ""Go"": [384729, 289]}",DevOps
"{""MATLAB"": [1052255, 135], ""Python"": [159475, 146], ""SQL"": [53684, 138], ""R"": [1097567, 21]}",DataScientist
"{""JavaScript"": [503908, 37], ""Swift"": [328938, 77], ""Java"": [39120, 134], ""Dart"": [835251, 282]}",Mobile
"{""Node.js"": [130334, 150], ""Java"": [223192, 105], ""PHP"": [7778, 9], ""SQL"": [779566, 189], ""Ruby"": [102618, 267]}",Backend
"{""Swift"": [531148, 12], ""Java"": [95723, 123], ""Kotlin"": [782468, 240], ""JavaScript"": [1132769, 129], ""Dart"": [744433, 134]}",Mobile
"{""JavaScript"": [303290, 265], ""CSS"": [309617, 155], ""Go"": [610693, 228], ""HTML"": [403547, 174], ""SQL"": [632524, 276], ""PHP"": [200986, 237]}",FullStack
"{""Rust"": [137074, 214], ""C#"": [471648, 209], ""C++"": [30015, 32], ""Python"": [81191, 18], ""Lua"": [87625, 68]}",GameDev
"{""Go"": [139856, 9], ""Shell"": [762254, 21], ""HCL"": [385825, 223], ""Dockerfile"": [238309, 281], ""Groovy"": [409624, 140]}",DevOps
"{""React"": [160003, 234], ""TypeScript"": [645306, 136], ""JavaScript"": [985358, 275], ""Vue"": [472733, 264], ""CSS"": [1142253, 262], ""Sass"": [315633, 102], ""HTML"": [896774, 192]}",Frontend
"{""Vue"": [420897, 17], ""JavaScript"": [149585, 88], ""Sass"": [8531, 223], ""TypeScript"": [168986, 260], ""HTML"": [93304, 205]}",Frontend
"{""Vue"": [280986, 114], ""HTML"": [847264, 129], ""JavaScript"": [6181, 7], ""React"": [120582, 266], ""TypeScript"": [598037, 216]}",Frontend
"{""Julia"": [902545, 29], ""Python"": [155515, 76], ""Scala"": [485891, 286], ""MATLAB"": [361533, 54]}",DataScientist
"{""Bash"": [788695, 43], ""Scala"": [145776, 36], ""SQL"": [922473, 70], ""Go"": [59000, 89]}",DataEngineer
"{""Python"": [603789, 252], ""Go"": [398606, 226], ""PowerShell"": [436904, 160], ""Shell"": [90577, 224]}",Automation
"{""PHP"": [192554, 190], ""Ruby"": [254412, 259], ""SQL"": [595958, 166], ""Node.js"": [222854, 276], ""Java"": [366520, 177], ""Go"": [140734, 62], ""C#"": [492657, 26], ""Python"": [12972, 2]}",Backend
"{""Sass"": [201366, 265], ""CSS"": [47432, 83], ""TypeScript"": [459477, 239], ""React"": [342774, 275], ""HTML"": [104971, 197], ""JavaScript"": [799928, 299], ""Vue"": [534826, 260]}",Frontend
"{""Python"": [443785, 8], ""Ruby"": [70295, 52], ""Go"": [620, 262], ""SQL"": [142362, 234], ""C#"": [255189, 185], ""Java"": [430875, 284], ""PHP"": [28477, 78], ""Node.js"": [65489, 105]}",Backend
"{""PowerShell"": [251239, 73], ""Python"": [406187, 105], ""Batch"": [459432, 100], ""Ruby"": [602847, 127], ""Go"": [247841, 52], ""Shell"": [427914, 136]}",Automation
"{""SQL"": [744356, 163], ""Scala"": [121794, 64], ""Python"": [681719, 74], ""Bash"": [891463, 149]}",DataEngineer
"{""HTML"": [686269, 78], ""SQL"": [1317651, 226], ""Python"": [180642, 105], ""PHP"": [326960, 255]}",FullStack
"{""Java"": [619511, 255], ""Python"": [165518, 17], ""Bash"": [74871, 11], ""Go"": [199262, 173], ""Scala"": [199509, 13]}",DataEngineer
"{""Julia"": [1471922, 211], ""R"": [872855, 233], ""Scala"": [193964, 70], ""SQL"": [1185708, 169]}",DataScientist
"{""SQL"": [226213, 129], ""Go"": [40638, 129], ""CSS"": [760820, 189], ""JavaScript"": [787720, 58]}",FullStack
"{""PowerShell"": [173672, 202], ""Batch"": [619280, 72], ""Shell"": [339258, 268], ""Ruby"": [2034, 230], ""Go"": [253652, 30], ""Python"": [411183, 167]}",Automation
"{""TypeScript"": [247442, 262], ""Sass"": [316414, 73], ""React"": [547914, 35], ""JavaScript"": [345526, 299]}",Frontend
"{""HTML"": [397467, 25], ""CSS"": [554136, 221], ""JavaScript"": [696614, 146], ""TypeScript"": [962005, 249], ""Vue"": [660413, 112]}",Frontend
"{""C++"": [1204698, 184], ""Lua"": [508418, 109], ""Python"": [96534, 80], ""C#"": [325936, 9]}",GameDev
"{""Dockerfile"": [1162977, 130], ""Groovy"": [115578, 130], ""Shell"": [701318, 61], ""Go"": [194862, 263]}",DevOps
"{""Shell"": [53772, 201], ""Groovy"": [843194, 24], ""HCL"": [1675576, 196], ""Go"": [1013124, 207], ""Dockerfile"": [717638, 219], ""Python"": [701271, 2]}",DevOps
"{""Dart"": [987018, 111], ""Swift"": [783779, 43], ""JavaScript"": [1471148, 180], ""Kotlin"": [140360, 48], ""Java"": [1204597, 157]}",Mobile
"{""Kotlin"": [919139, 240], ""JavaScript"": [75765, 90], ""Java"": [499714, 136], ""Swift"": [247861, 128]}",Mobile
"{""SQL"": [232103, 107], ""Go"": [653253, 239], ""Java"": [457708, 119], ""Python"": [520418, 56], ""Scala"": [1102002, 132]}",DataEngineer
"{""C#"": [30248, 149], ""Lua"": [177765, 37], ""C++"": [422311, 267], ""Rust"": [385921, 267], ""Python"": [62514, 164]}",GameDev
"{""C++"": [793131, 253], ""C#"": [170616, 151], ""Lua"": [16938, 252], ""Rust"": [391983, 53]}",GameDev
"{""Python"": [276499, 46], ""Shell"": [140436, 232], ""C"": [448550, 251], ""PHP"": [252133, 2], ""Go"": [52451, 204], ""JavaScript"": [770474, 247]}",CyberSecurity
"{""C#"": [173186, 183], ""Python"": [1123424, 147], ""Lua"": [584876, 269], ""Rust"": [355426, 102]}",GameDev
"{""Rust"": [3606, 50], ""C++"": [445118, 271], ""Python"": [244274, 85], ""C#"": [107616, 96]}",GameDev
"{""Python"": [429780, 299], ""C#"": [377873, 153], ""C++"": [104366, 216], ""Lua"": [511949, 7]}",GameDev
"{""JavaScript"": [371135, 246], ""PHP"": [621644, 8], ""SQL"": [371509, 26], ""CSS"": [178149, 191], ""HTML"": [28443, 240], ""Python"": [230169, 24], ""Go"": [14029, 57]}",FullStack
"{""Vue"": [217180, 141], ""Sass"": [1504229, 1], ""JavaScript"": [96714, 157], ""HTML"": [801157, 48], ""TypeScript"": [317835, 217]}",Frontend
"{""PHP"": [117439, 283], ""Java"": [185739, 186], ""Python"": [831850, 123], ""Go"": [456361, 102], ""Node.js"": [160314, 170], ""C#"": [246366, 153]}",Backend
"{""C#"": [985346, 69], ""Rust"": [982294, 17], ""C++"": [1148418, 192], ""Lua"": [800777, 170], ""Python"": [174337, 167]}",GameDev
